artist,song_name,golden_label,golden_dist,base1_dist,base2_dist,ours_dist
Radiohead(라디오헤드),Spectre,외로울때,"[0.0769, 0.0769, 0.0, 0.5385, 0.0769, 0.2308]",[0.0562 0.1    0.0682 0.5209 0.2151 0.0395],[0.091  0.0865 0.0692 0.4915 0.2237 0.0381],"[0.1538, 0.0, 0.0769, 0.6923, 0.0769, 0.0]"
테테(TETE),Eclipse (feat. 한희정),외로울때,"[0.2857, 0.2857, 0.1429, 0.0, 0.0, 0.2857]",[0.3723 0.0508 0.021  0.017  0.1685 0.3704],[0.416  0.0639 0.0341 0.0143 0.197  0.2747],"[0.4286, 0.1429, 0.0, 0.0, 0.1429, 0.2857]"
다린,소란스러운 마음,외로울때,"[0.1667, 0.25, 0.0, 0.1667, 0.25, 0.1667]",[0.1032 0.0396 0.0243 0.0252 0.5968 0.211 ],[0.2065 0.0418 0.0513 0.0334 0.5163 0.1507],"[0.3333, 0.0, 0.0, 0.25, 0.0, 0.4167]"
하비누아주,고요한 밤길을 걸어,외로울때,"[0.7, 0.2, 0.0, 0.0, 0.0, 0.1]",[0.0567 0.0414 0.0433 0.0337 0.6952 0.1297],[0.1962 0.0687 0.0589 0.0654 0.4555 0.1553],"[0.3, 0.0, 0.1, 0.4, 0.0, 0.2]"
우효(Oohyo),Quiet Night,외로울때,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",[0.0647 0.1621 0.1444 0.2536 0.3318 0.0434],[0.0983 0.1319 0.1    0.4009 0.234  0.0349],"[0.375, 0.375, 0.125, 0.0, 0.0, 0.125]"
Colde(콜드),상실,외로울때,"[0.4, 0.2, 0.0, 0.0, 0.2, 0.2]",[0.1534 0.0652 0.0269 0.0115 0.5573 0.1857],[0.3638 0.0363 0.0227 0.0133 0.2781 0.2859],"[0.4, 0.0, 0.0, 0.0, 0.4, 0.2]"
offonoff (오프온오프),Overthinking,외로울때,"[0.0667, 0.0667, 0.0, 0.6667, 0.2, 0.0]",[0.1583 0.0308 0.0197 0.0096 0.6163 0.1653],[0.3285 0.034  0.0336 0.0159 0.3896 0.1986],"[0.0667, 0.0667, 0.0, 0.4667, 0.2, 0.2]"
안녕의 온도,겨울로 가기위해 사는 밤 (Feat. 노티스노트) (REMASTERED),외로울때,"[0.1429, 0.0714, 0.0, 0.2857, 0.1429, 0.3571]",[0.0498 0.0296 0.0195 0.0139 0.7808 0.1064],[0.1655 0.0359 0.0389 0.055  0.5473 0.1574],"[0.2143, 0.0714, 0.0, 0.0714, 0.2857, 0.3571]"
디어클라우드(Dear Cloud),새벽 한 시,외로울때,"[0.15, 0.0, 0.0, 0.05, 0.4, 0.4]",[0.1397 0.1321 0.0862 0.0372 0.5382 0.0667],[0.328  0.061  0.0433 0.024  0.379  0.1647],"[0.1, 0.0, 0.15, 0.0, 0.35, 0.4]"
protonebula,섬 (Feat. Meego),외로울때,"[0.25, 0.625, 0.125, 0.0, 0.0, 0.0]",[0.0484 0.0792 0.0996 0.3348 0.3898 0.0481],[0.0772 0.0639 0.0953 0.5065 0.2115 0.0457],"[0.375, 0.25, 0.25, 0.0, 0.125, 0.0]"
루시드폴,어디인지 몰라요,외로울때,"[0.1667, 0.0, 0.0, 0.1667, 0.5, 0.1667]",[0.245  0.0414 0.0315 0.0088 0.5385 0.1349],[0.3397 0.0345 0.0388 0.0161 0.4037 0.1671],"[0.1667, 0.0, 0.0, 0.0, 0.8333, 0.0]"
Mabinc,혼잣말 (Feat. RIPLEY),외로울때,"[0.2, 0.35, 0.0, 0.35, 0.0, 0.1]",[0.1745 0.2067 0.0558 0.0276 0.2661 0.2693],[0.3482 0.0393 0.0242 0.0143 0.2464 0.3276],"[0.1, 0.05, 0.0, 0.35, 0.1, 0.4]"
새벽두시,독백,외로울때,"[0.5, 0.125, 0.0, 0.125, 0.125, 0.125]",[0.0442 0.0865 0.0976 0.0178 0.691  0.0629],[0.1794 0.068  0.1005 0.0815 0.4671 0.1035],"[0.4375, 0.0, 0.0, 0.0, 0.25, 0.3125]"
Meego,01월 10일,외로울때,"[0.0, 0.5, 0.0, 0.5, 0.0, 0.0]",[0.2054 0.1379 0.0662 0.0165 0.472  0.1019],[0.3614 0.096  0.0811 0.0191 0.326  0.1164],"[0.0, 0.5, 0.0, 0.0, 0.5, 0.0]"
정준일,PLASTIC (feat. 비와이_BewhY),외로울때,"[0.3333, 0.0, 0.0, 0.1111, 0.1111, 0.4444]",[0.0591 0.0676 0.0717 0.0317 0.7074 0.0624],[0.1744 0.0935 0.1461 0.1055 0.41   0.0705],"[0.0, 0.0, 0.0, 0.3333, 0.0, 0.6667]"
LambC(램씨),WINTER,외로울때,"[0.0417, 0.2917, 0.0417, 0.1667, 0.0417, 0.4167]",[0.0673 0.438  0.3433 0.0356 0.0622 0.0536],[0.4469 0.1494 0.1169 0.0151 0.1528 0.1189],"[0.125, 0.25, 0.0417, 0.2083, 0.0833, 0.2917]"
John OFA Rhee,CRAZY (Hidden Track No.V 11월 선정곡),외로울때,"[0.0588, 0.8824, 0.0588, 0.0, 0.0, 0.0]",[0.0823 0.1425 0.1243 0.3746 0.2416 0.0347],[0.1185 0.148  0.1099 0.3457 0.24   0.0379],"[0.0, 0.0, 0.2353, 0.2353, 0.2353, 0.2941]"
ADOY,Away,외로울때,"[0.3077, 0.3846, 0.0, 0.0, 0.1538, 0.1538]",[0.0849 0.1434 0.1404 0.2956 0.2961 0.0397],[0.1334 0.164  0.1218 0.3166 0.2268 0.0375],"[0.7692, 0.2308, 0.0, 0.0, 0.0, 0.0]"
92914,Miss The Time,외로울때,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[0.036  0.1836 0.1559 0.1204 0.4558 0.0484],[0.108  0.1365 0.1557 0.3653 0.2018 0.0327],"[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]"
장윤주,Dream (Piano ver.),외로울때,"[0.375, 0.25, 0.0, 0.25, 0.0, 0.125]",[0.3052 0.0323 0.0179 0.011  0.4162 0.2174],[0.2995 0.0254 0.0214 0.0164 0.3879 0.2493],"[0.375, 0.25, 0.0, 0.0, 0.125, 0.25]"
VICTON(빅톤),그리운 밤,외로울때,"[0.5484, 0.1613, 0.0, 0.0, 0.0968, 0.1935]",[0.4034 0.041  0.0285 0.0105 0.3566 0.1601],[0.468  0.0349 0.0245 0.012  0.2177 0.2429],"[0.5484, 0.0323, 0.0, 0.0323, 0.2258, 0.1613]"
몬스타엑스(Monsta X),Find you,외로울때,"[0.68, 0.32, 0.0, 0.0, 0.0, 0.0]",[0.0258 0.6634 0.2328 0.0257 0.0294 0.0229],[0.0229 0.6358 0.2996 0.0177 0.0153 0.0086],"[0.36, 0.48, 0.08, 0.04, 0.04, 0.0]"
헤이즈(Heize),저 별,외로울때,"[0.0606, 0.1818, 0.0, 0.1515, 0.5152, 0.0909]",[0.2164 0.028  0.0255 0.0154 0.5002 0.2145],[0.2277 0.0262 0.0414 0.0269 0.4063 0.2714],"[0.0606, 0.0303, 0.0909, 0.0, 0.7576, 0.0606]"
뉴이스트 W,있다면,외로울때,"[0.4074, 0.2963, 0.1111, 0.0741, 0.037, 0.0741]",[0.6573 0.0321 0.0161 0.0157 0.1107 0.1681],[0.5031 0.0643 0.0332 0.0109 0.1779 0.2105],"[0.4444, 0.2222, 0.1111, 0.037, 0.037, 0.1481]"
펜타곤,동백꽃,외로울때,"[0.1364, 0.7727, 0.0, 0.0, 0.0, 0.0909]",[0.4957 0.1498 0.0582 0.0124 0.152  0.1319],[0.4357 0.1836 0.0517 0.0147 0.1511 0.1632],"[0.3182, 0.5, 0.0455, 0.0, 0.0455, 0.0909]"
GOT7 (갓세븐),Remember You,외로울때,"[0.4828, 0.3103, 0.0, 0.0, 0.0345, 0.1724]",[0.043  0.6062 0.2105 0.0232 0.0825 0.0345],[0.3195 0.2624 0.114  0.0206 0.1732 0.1103],"[0.4483, 0.2414, 0.0345, 0.069, 0.069, 0.1379]"
STAYC(스테이씨),I’ll BE THERE,외로울때,"[0.087, 0.6522, 0.0, 0.0435, 0.087, 0.1304]",[0.2381 0.1371 0.1027 0.0186 0.4089 0.0946],[0.3703 0.1709 0.1126 0.0193 0.2125 0.1144],"[0.3913, 0.0435, 0.0, 0.0435, 0.2609, 0.2609]"
아스트로(ASTRO),찬바람 불 때면 (When The Wind Blows),외로울때,"[0.8788, 0.0909, 0.0, 0.0303, 0.0, 0.0]",[0.3921 0.0429 0.0239 0.0088 0.3991 0.1332],[0.4621 0.0342 0.0234 0.0125 0.251  0.2169],"[0.7576, 0.0606, 0.0, 0.0, 0.0909, 0.0909]"
엔플라잉(N.Flying),Ask,외로울때,"[0.9091, 0.0909, 0.0, 0.0, 0.0, 0.0]",[0.5263 0.0571 0.0238 0.017  0.1276 0.2481],[0.5018 0.0534 0.027  0.0124 0.1441 0.2613],"[0.6364, 0.0455, 0.0, 0.0, 0.1818, 0.1364]"
윤하(Younha/ユンナ),우린 달라졌을까 (With John Park),외로울때,"[0.4634, 0.2927, 0.0, 0.1463, 0.0488, 0.0488]",[0.5623 0.0823 0.0286 0.0137 0.1415 0.1717],[0.4967 0.0461 0.0236 0.0118 0.1752 0.2468],"[0.439, 0.122, 0.0732, 0.0244, 0.2439, 0.0976]"
규현 (KYUHYUN),광화문에서 (At Gwanghwamun),외로울때,"[0.1765, 0.4118, 0.0, 0.0588, 0.2353, 0.1176]",[0.2993 0.1302 0.0813 0.0116 0.3405 0.1372],[0.4333 0.1349 0.11   0.0157 0.1746 0.1315],"[0.3529, 0.2353, 0.1176, 0.0588, 0.1765, 0.0588]"
소유 (SOYOU),비가와 (Rain),외로울때,"[0.4615, 0.3077, 0.0, 0.0769, 0.0, 0.1538]",[0.4896 0.1635 0.0381 0.0217 0.1154 0.1718],[0.4597 0.0806 0.0293 0.0111 0.1829 0.2365],"[0.3846, 0.2308, 0.0769, 0.0769, 0.0769, 0.1538]"
마마무(Mamamoo),I Miss You,외로울때,"[0.6562, 0.0312, 0.0, 0.0, 0.0, 0.3125]",[0.0205 0.5738 0.3093 0.0328 0.0427 0.0209],[0.0202 0.7144 0.2102 0.0248 0.0205 0.0098],"[0.375, 0.1562, 0.0312, 0.0, 0.125, 0.3125]"
인피니트(Infinite),그리움이 닿는 곳에,외로울때,"[0.3077, 0.1923, 0.0, 0.0, 0.1923, 0.3077]",[0.3929 0.0316 0.0159 0.0192 0.1547 0.3857],[0.403  0.031  0.02   0.012  0.1929 0.3411],"[0.3846, 0.0385, 0.0385, 0.1154, 0.2308, 0.1923]"
Apink (에이핑크),Miss U,외로울때,"[0.1154, 0.5385, 0.0385, 0.0, 0.0769, 0.2308]",[0.1809 0.4788 0.0745 0.0257 0.1007 0.1395],[0.4244 0.139  0.0311 0.0124 0.1399 0.2532],"[0.4231, 0.3077, 0.0, 0.0, 0.0385, 0.2308]"
B.A.P,Coffee Shop,외로울때,"[0.6957, 0.1739, 0.0435, 0.0, 0.087, 0.0]",[0.0598 0.0401 0.0471 0.0107 0.7835 0.0588],[0.2023 0.0553 0.0681 0.0598 0.4997 0.1147],"[0.2609, 0.2609, 0.0, 0.0, 0.4348, 0.0435]"
웬디(WENDY),공항로 (Prod. 검정치마),외로울때,"[0.35, 0.05, 0.05, 0.1, 0.1, 0.35]",[0.2723 0.0788 0.0943 0.0131 0.4348 0.1067],[0.3332 0.0565 0.0675 0.0224 0.391  0.1293],"[0.2, 0.05, 0.05, 0.1, 0.4, 0.2]"
공기남,"영원할 순 없을까 (feat. 1ho, 0back)",외로울때,"[0.4286, 0.3571, 0.0, 0.0, 0.0714, 0.1429]",[0.0524 0.5536 0.2175 0.0223 0.108  0.0462],[0.214  0.2834 0.2615 0.026  0.1414 0.0737],"[0.3571, 0.2143, 0.0, 0.0, 0.4286, 0.0]"
융단,방파제,외로울때,"[0.2857, 0.2857, 0.1429, 0.1429, 0.0, 0.1429]",[0.0583 0.0411 0.0458 0.0155 0.7595 0.0798],[0.2044 0.0287 0.0406 0.0474 0.495  0.1838],"[0.1429, 0.0, 0.1429, 0.4286, 0.2857, 0.0]"
폴킴(Paul Kim),길,외로울때,"[0.5714, 0.1071, 0.0357, 0.1786, 0.0714, 0.0357]",[0.3821 0.038  0.033  0.0126 0.3428 0.1915],[0.2513 0.0236 0.032  0.0249 0.4642 0.2039],"[0.6071, 0.0357, 0.0357, 0.0714, 0.1786, 0.0714]"
루엔(Luen),서른 번째 푸른 밤,외로울때,"[0.3333, 0.6667, 0.0, 0.0, 0.0, 0.0]",[0.0412 0.6162 0.1949 0.0245 0.083  0.0403],[0.1083 0.6599 0.103  0.012  0.0744 0.0425],"[0.25, 0.6667, 0.0, 0.0, 0.0833, 0.0]"
프롬(Fromm),찌잉,외로울때,"[0.375, 0.375, 0.0, 0.0, 0.0, 0.25]",[0.2294 0.3124 0.1215 0.0142 0.2383 0.0843],[0.3305 0.2935 0.1487 0.0134 0.1254 0.0885],"[0.125, 0.375, 0.0, 0.0, 0.125, 0.375]"
슬로우폴(Slowpaul),너를 사랑해도 될까,외로울때,"[0.1905, 0.6667, 0.0952, 0.0, 0.0, 0.0476]",[0.1354 0.4992 0.2262 0.0223 0.0566 0.0602],[0.2868 0.3873 0.1219 0.0159 0.0951 0.0931],"[0.381, 0.4286, 0.0952, 0.0, 0.0, 0.0952]"
문별 (마마무),눈 (Snow),외로울때,"[0.4348, 0.2174, 0.087, 0.1304, 0.0435, 0.087]",[0.3826 0.0768 0.0259 0.0174 0.2625 0.2348],[0.3761 0.0461 0.027  0.0141 0.308  0.2288],"[0.3478, 0.087, 0.087, 0.1304, 0.087, 0.2609]"
정용화(Jung Yong Hwa),입김 (Hello),외로울때,"[0.1852, 0.7407, 0.0741, 0.0, 0.0, 0.0]",[0.1064 0.5026 0.2425 0.0221 0.0779 0.0485],[0.048  0.4901 0.3666 0.0258 0.0483 0.0212],"[0.2222, 0.4074, 0.2222, 0.037, 0.037, 0.0741]"
산들,그렇게 있어 줘,외로울때,"[0.3889, 0.4444, 0.1667, 0.0, 0.0, 0.0]",[0.3656 0.0841 0.0623 0.0115 0.3165 0.1601],[0.3161 0.0562 0.0741 0.0233 0.3592 0.171 ],"[0.5, 0.2778, 0.2222, 0.0, 0.0, 0.0]"
이무진,눈이 오잖아(Feat.헤이즈),외로울때,"[0.1905, 0.5714, 0.0, 0.0, 0.0714, 0.1667]",[0.4763 0.041  0.0203 0.0113 0.2568 0.1943],[0.457  0.041  0.0288 0.0113 0.2313 0.2305],"[0.3095, 0.0952, 0.0714, 0.0714, 0.0952, 0.3571]"
앤츠(Ants),오늘도 이별,외로울때,"[0.3, 0.15, 0.0, 0.1, 0.15, 0.3]",[0.588  0.0325 0.0154 0.0127 0.1534 0.1981],[0.4637 0.0421 0.021  0.0132 0.183  0.277 ],"[0.45, 0.0, 0.0, 0.15, 0.3, 0.1]"
디어클라우드(Dear Cloud),얼음요새,외로울때,"[0.4167, 0.25, 0.0, 0.1667, 0.0833, 0.0833]",[0.2407 0.2002 0.0558 0.0178 0.3107 0.1748],[0.2059 0.432  0.1565 0.0155 0.1233 0.0669],"[0.25, 0.0833, 0.0833, 0.0833, 0.25, 0.25]"
어쿠스틱 콜라보(Acoustic Collabo),너무 보고싶어,외로울때,"[0.6875, 0.0, 0.0625, 0.0, 0.0625, 0.1875]",[0.4174 0.0575 0.0307 0.0159 0.2594 0.2191],[0.3712 0.0256 0.0187 0.0126 0.2274 0.3444],"[0.4375, 0.0, 0.0625, 0.0, 0.375, 0.125]"
Giveon,Heartbreak Anniversary,외로울때,"[0.6667, 0.0, 0.0, 0.0, 0.0, 0.3333]",[0.0718 0.1426 0.1208 0.3197 0.3004 0.0447],[0.0973 0.1409 0.089  0.3996 0.2363 0.037 ],"[0.0, 0.0, 0.0, 0.3333, 0.0, 0.6667]"
James Vickery,Pressure (with Sg Lewis),외로울때,"[0.0, 0.4062, 0.0, 0.3125, 0.125, 0.1562]",[0.0705 0.1485 0.1216 0.3757 0.2406 0.0431],[0.1051 0.1437 0.1062 0.3821 0.2278 0.0351],"[0.25, 0.1562, 0.0, 0.1875, 0.25, 0.1562]"
Giveon,Stuck On You,외로울때,"[0.1875, 0.125, 0.0, 0.5312, 0.0312, 0.125]",[0.0617 0.0779 0.0603 0.7153 0.0516 0.0332],[0.0602 0.0873 0.0705 0.6413 0.1112 0.0295],"[0.25, 0.125, 0.0312, 0.0938, 0.125, 0.375]"
will hyde,easy for u.,외로울때,"[0.037, 0.1481, 0.0, 0.4444, 0.1481, 0.2222]",[0.0793 0.1239 0.1204 0.4678 0.1764 0.0322],[0.1129 0.1361 0.139  0.4013 0.1729 0.0377],"[0.1481, 0.1852, 0.0741, 0.0741, 0.0741, 0.4444]"
MorMor,Waiting on the Warmth,외로울때,"[0.0, 0.8108, 0.0, 0.1622, 0.0, 0.027]",[0.0698 0.1347 0.0898 0.4462 0.2226 0.0369],[0.0803 0.1407 0.0869 0.4647 0.1948 0.0326],"[0.0541, 0.7027, 0.0541, 0.0, 0.0, 0.1892]"
Royal & The Serpent,IM NOT SORRY,외로울때,"[0.0, 0.1071, 0.0, 0.8929, 0.0, 0.0]",[0.0779 0.1696 0.1367 0.3688 0.2138 0.0332],[0.1249 0.1497 0.0976 0.371  0.2167 0.04  ],"[0.0357, 0.0, 0.2857, 0.3214, 0.25, 0.1071]"
James Vickery,Violet,외로울때,"[0.0455, 0.6364, 0.1364, 0.0455, 0.0909, 0.0455]",[0.0697 0.1297 0.1032 0.4607 0.1997 0.037 ],[0.0892 0.1146 0.0812 0.4849 0.1945 0.0356],"[0.0455, 0.5455, 0.1364, 0.0455, 0.0909, 0.1364]"
88rising,Don't Go Changing,외로울때,"[0.0, 0.973, 0.0, 0.0, 0.0, 0.027]",[0.0646 0.1476 0.1339 0.3891 0.2288 0.036 ],[0.1171 0.1135 0.0993 0.4269 0.2001 0.0431],"[0.2432, 0.1622, 0.0, 0.1892, 0.0541, 0.3514]"
Gus Dapperton,Post Humorous,외로울때,"[0.2245, 0.2449, 0.102, 0.1429, 0.0408, 0.2449]",[0.077  0.1377 0.1191 0.4349 0.1988 0.0324],[0.1173 0.1541 0.1091 0.3798 0.2007 0.0389],"[0.102, 0.0816, 0.2245, 0.3265, 0.0, 0.2653]"
FINNEAS,A Concert Six Months From Now,외로울때,"[0.3043, 0.3478, 0.0435, 0.2609, 0.0, 0.0435]",[0.0711 0.0961 0.0677 0.5605 0.1669 0.0377],[0.0723 0.0849 0.0655 0.5628 0.1778 0.0366],"[0.2609, 0.1304, 0.0435, 0.1739, 0.1304, 0.2609]"
Dreamer Boy,ARE YOU LETTING GO?,외로울때,"[0.2381, 0.1905, 0.0476, 0.2857, 0.0952, 0.1429]",[0.0869 0.1532 0.1424 0.3751 0.208  0.0345],[0.1183 0.1534 0.1053 0.3741 0.209  0.04  ],"[0.1429, 0.1429, 0.1429, 0.381, 0.0952, 0.0952]"
새소년,집에,외로울때,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[0.1084 0.0278 0.0184 0.0119 0.6545 0.179 ],[0.2646 0.024  0.025  0.0196 0.4494 0.2174],"[0.7222, 0.0, 0.0, 0.0, 0.2222, 0.0556]"
Kina,Trying Not To Cry,외로울때,"[0.0714, 0.0714, 0.0, 0.2857, 0.1429, 0.4286]",[0.0733 0.1178 0.1109 0.3494 0.3082 0.0405],[0.1134 0.1273 0.1007 0.3678 0.2534 0.0374],"[0.1429, 0.0, 0.0, 0.5, 0.1429, 0.2143]"
카더가든,숨을 곳 없어요,외로울때,"[0.2857, 0.0714, 0.0714, 0.1429, 0.1429, 0.2857]",[0.3317 0.031  0.0159 0.0143 0.3176 0.2895],[0.3656 0.0358 0.0192 0.0127 0.2136 0.3531],"[0.2143, 0.0, 0.0, 0.0, 0.4286, 0.3571]"
잔나비,소년 클레이 피전,외로울때,"[0.0833, 0.3333, 0.1667, 0.25, 0.0, 0.1667]",[0.0783 0.0859 0.1372 0.103  0.3659 0.2298],[0.105  0.0246 0.0434 0.1356 0.3615 0.3298],"[0.0833, 0.0833, 0.3333, 0.0, 0.0833, 0.4167]"
선우정아(Sunwoojunga),배신이 기다리고 있다 (Betrayal Awaits),외로울때,"[0.0625, 0.25, 0.25, 0.25, 0.125, 0.0625]",[0.3498 0.0412 0.0228 0.0111 0.3982 0.1768],[0.4379 0.0509 0.0479 0.0172 0.2366 0.2095],"[0.125, 0.1875, 0.25, 0.1875, 0.25, 0.0]"
어반자카파,River,외로울때,"[0.0833, 0.4167, 0.0, 0.1667, 0.0833, 0.25]",[0.5408 0.0762 0.0309 0.0182 0.1324 0.2016],[0.3908 0.0288 0.017  0.0122 0.1839 0.3673],"[0.3333, 0.0833, 0.0, 0.0833, 0.0, 0.5]"
10CM,Condition,외로울때,"[0.0526, 0.3684, 0.0, 0.2632, 0.0526, 0.2632]",[0.1292 0.0272 0.0419 0.0161 0.7071 0.0785],[0.2826 0.0473 0.0743 0.0327 0.4476 0.1155],"[0.1579, 0.0, 0.0, 0.5263, 0.2105, 0.1053]"
이적,바다를 찾아서,외로울때,"[0.125, 0.375, 0.125, 0.0625, 0.125, 0.1875]",[0.2113 0.0539 0.0616 0.0296 0.3687 0.275 ],[0.1329 0.0352 0.0921 0.0905 0.4815 0.1678],"[0.125, 0.125, 0.3125, 0.0, 0.1875, 0.25]"
아이유(IU),자장가,외로울때,"[0.2353, 0.4118, 0.0, 0.1176, 0.0588, 0.1765]",[0.4968 0.0567 0.0345 0.019  0.167  0.2262],[0.4021 0.03   0.0221 0.0126 0.2026 0.3307],"[0.3529, 0.1176, 0.0, 0.0588, 0.1765, 0.2941]"
검정치마,Love Shine,외로울때,"[0.4167, 0.4167, 0.0, 0.0, 0.1667, 0.0]",[0.439  0.047  0.0209 0.0194 0.2055 0.2682],[0.36   0.029  0.0235 0.0129 0.2714 0.3031],"[0.75, 0.1667, 0.0, 0.0, 0.0833, 0.0]"
이승윤,새벽이 빌려 준 마음,외로울때,"[0.5, 0.0, 0.0, 0.125, 0.125, 0.25]",[0.3041 0.0495 0.0215 0.0159 0.3462 0.2628],[0.2392 0.0267 0.0192 0.0212 0.3933 0.3004],"[0.375, 0.0, 0.0, 0.0, 0.125, 0.5]"
나이트오프(Night Off),해프닝(Happening),외로울때,"[0.0, 0.0, 0.0, 0.625, 0.0, 0.375]",[0.4739 0.0457 0.0252 0.0122 0.2603 0.1827],[0.1407 0.0591 0.0616 0.1504 0.4544 0.1338],"[0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
곽진언,우리 사이에,외로울때,"[0.4, 0.2, 0.0, 0.0, 0.1333, 0.2667]",[0.1    0.0304 0.0242 0.0112 0.6981 0.1362],[0.2445 0.0379 0.0441 0.0236 0.4565 0.1934],"[0.3333, 0.2, 0.0, 0.0, 0.3333, 0.1333]"
폴킴(Paul Kim),나를 사랑하지 않는 나에게,외로울때,"[0.2143, 0.2143, 0.0714, 0.1429, 0.1429, 0.2143]",[0.5274 0.0352 0.014  0.016  0.1486 0.2588],[0.4268 0.0397 0.0194 0.0123 0.2079 0.2938],"[0.1429, 0.1429, 0.0714, 0.0714, 0.2143, 0.3571]"
루시드폴,그대는 나즈막히,외로울때,"[0.1, 0.8, 0.0, 0.0, 0.1, 0.0]",[0.2054 0.0523 0.0373 0.0104 0.5533 0.1414],[0.3277 0.055  0.0641 0.0203 0.3575 0.1753],"[0.4, 0.4, 0.0, 0.0, 0.2, 0.0]"
페퍼톤스 (PEPPERTONES),21세기의 어떤 날,외로울때,"[0.1429, 0.7143, 0.0, 0.0, 0.0, 0.1429]",[0.4541 0.0413 0.0224 0.0192 0.1602 0.3028],[0.3813 0.0414 0.0278 0.0137 0.2737 0.2621],"[0.2143, 0.5, 0.0714, 0.0, 0.0, 0.2143]"
성시경,사랑하는 일,외로울때,"[0.6522, 0.2174, 0.0, 0.0435, 0.0, 0.087]",[0.3796 0.1153 0.0378 0.0146 0.2327 0.22  ],[0.4216 0.1615 0.0548 0.0134 0.1828 0.1659],"[0.4783, 0.2174, 0.0, 0.0, 0.0, 0.3043]"
이문세,멀리 걸어가,외로울때,"[0.1429, 0.0, 0.1429, 0.1429, 0.1429, 0.4286]",[0.1638 0.0319 0.0229 0.0097 0.6405 0.1311],[0.2407 0.029  0.0359 0.0254 0.4892 0.1798],"[0.1429, 0.0, 0.1429, 0.0, 0.2857, 0.4286]"
하비누아주,사랑,외로울때,"[0.2, 0.1333, 0.0, 0.3333, 0.0, 0.3333]",[0.4386 0.0889 0.0291 0.0199 0.1312 0.2924],[0.4134 0.0439 0.0237 0.0136 0.176  0.3294],"[0.2, 0.1333, 0.0, 0.1333, 0.0, 0.5333]"
박원,DOWN,외로울때,"[0.0, 0.1111, 0.0, 0.6667, 0.0556, 0.1667]",[0.0324 0.0412 0.0783 0.0399 0.7518 0.0564],[0.0765 0.0451 0.0573 0.4982 0.2558 0.0672],"[0.0, 0.2222, 0.2222, 0.3333, 0.0556, 0.1667]"
백지영,하필 왜,외로울때,"[0.4118, 0.1176, 0.0, 0.0, 0.0, 0.4706]",[0.4071 0.0276 0.0145 0.0144 0.2133 0.3231],[0.3771 0.0242 0.0165 0.0125 0.2415 0.3283],"[0.2353, 0.0588, 0.0, 0.0588, 0.0588, 0.5882]"
홍이삭,별 같아서,외로울때,"[0.6, 0.2, 0.0, 0.0, 0.0, 0.2]",[0.4283 0.0279 0.0138 0.0126 0.2907 0.2268],[0.4374 0.0287 0.0179 0.0121 0.2464 0.2576],"[0.3, 0.4, 0.1, 0.0, 0.1, 0.1]"
헤이즈(Heize),얼고 있어,외로울때,"[0.25, 0.25, 0.0, 0.1667, 0.25, 0.0833]",[0.3518 0.1043 0.027  0.0186 0.2722 0.226 ],[0.3245 0.101  0.0468 0.0189 0.3172 0.1915],"[0.125, 0.2083, 0.0, 0.0417, 0.375, 0.25]"
카더가든,아무도 필요없다,외로울때,"[0.0833, 0.25, 0.0, 0.0833, 0.3333, 0.25]",[0.1767 0.0289 0.0199 0.0084 0.6283 0.1378],[0.216  0.0188 0.0176 0.0201 0.4315 0.2961],"[0.0833, 0.1667, 0.0, 0.0833, 0.4167, 0.25]"
이아립,슬픈 유원지,외로울때,"[0.2, 0.4, 0.1, 0.0, 0.1, 0.2]",[0.3075 0.0845 0.0381 0.011  0.411  0.1479],[0.2925 0.0275 0.0252 0.0165 0.3706 0.2676],"[0.2, 0.1, 0.3, 0.0, 0.0, 0.4]"
김거지,심심한 위로,외로울때,"[0.25, 0.25, 0.25, 0.0, 0.25, 0.0]",[0.0767 0.3119 0.1834 0.1715 0.2102 0.0463],[0.1705 0.1566 0.1174 0.0733 0.3748 0.1075],"[0.5, 0.0, 0.0, 0.25, 0.25, 0.0]"
윤종신,고립,외로울때,"[0.2692, 0.2308, 0.0385, 0.0385, 0.3462, 0.0769]",[0.1309 0.0274 0.0205 0.0114 0.6963 0.1135],[0.3221 0.031  0.0434 0.027  0.4145 0.162 ],"[0.2692, 0.0385, 0.0, 0.2308, 0.3462, 0.1154]"
강아솔,둑,외로울때,"[0.2, 0.0, 0.0, 0.0, 0.2, 0.6]",[0.3169 0.0245 0.0132 0.0163 0.218  0.411 ],[0.2564 0.022  0.0154 0.016  0.2806 0.4096],"[0.4, 0.0, 0.0, 0.0, 0.4, 0.2]"
2층과3층사이,Stranger (Feat. 조소정),외로울때,"[0.0556, 0.3333, 0.0, 0.2778, 0.1111, 0.2222]",[0.1223 0.0384 0.0174 0.0327 0.3367 0.4524],[0.2197 0.0279 0.0222 0.0213 0.3838 0.3252],"[0.1667, 0.1667, 0.0, 0.0, 0.2222, 0.4444]"
