lyric,Emotion
Blind man in the box that will probably die,5
A psycho is on the edge of this human garbage dump,3
And the vultures in the sewers are telling him to jump into the fire from flying pan,3
Suzi wants her all day sucker,1
Suzi wants her all day sucker,1
Suzi wants her all day,1
Suzi wants her all day sucker,1
Suzi wants her all day sucker,1
Suzi wants her all day,1
Suzi wants her all day sucker,1
Suzi wants her all day sucker,1
Suzi wants her all day,1
Killing in the name of,3
Killing in the name of,3
"""Yeah",0
In the right light,3
But the system that dissed us,3
Teaches us to read and write,3
So called facts are fraud,3
They want us to allege and pledge,5
And bow down to their God,3
Lost the culture,3
the culture lost,0
Spun our minds and through time,0
Ignorance has taken over,3
Yo,0
we gotta take the power back!,0
"""Bam! Here's the plan""",0
Motherfuck Uncle Sam,3
Step back,0
I know who I am,0
"""Raise up your ear",0
"I'll drop the style and clear""",0
"""It's the beats and the lyrics they fear""",0
The rage is relentless,0
We need a movement with a quickness,0
You are the witness of change,3
And to counteract,3
We gotta take the power back,3
Yeah,3
we gotta take the power back,3
Come on,3
come on!,3
We gotta take the power back,0
The present curriculum,5
"""I put my fist in 'em""",3
"""Eurocentric every last one of 'em""",3
See right through the red,3
white and blue disguise,3
With lecture I puncture the structure of lies,3
Installed in our minds and attempting,0
"""We've got to take it back""",3
"""'Cause holes in our spirit causin' tears and fears""",3
One-sided stories for years and years and years,0
"""I'm inferior? Who's inferior?""",0
Come on,0
yeah!,0
Bring it back the other way!,0
The teacher stands in front of the class,3
"""But the lesson plan he can't recall""",3
"""The student's eyes don't perceive the lies""",0
Bouning off every fucking wall,0
His composure is well kept,0
I guess he fears playing the fool,0
The complacent students sit and listen to some of that,3
"""Europe ain't my rope to swing on""",0
"""Can't learn a thing from it""",0
Yet we hang from it,0
Gotta get it,0
gotta get it together then,0
"""Like the motherfuckin' weathermen""",0
"""SMF don't test me here""",3
몸 좀 움직여 난 like ill,2
we wanna move and talk about work and cash and girls and umm umm umm,1
애써 참았어 나 3 years,0
자랑 좀 하고파 gold on my wrist,1
we wanna move and talk about work and cash and girs and umm umm umm,1
나는 안 가려 그냥 돈 되면 해,1
네가 내 적이래도 좋은 걸 가졌다면 이해타산에 의해 넌 내 Shake it,1
땡긴 후에 떼창하자고 내 hit 천원 band 파운드 band 옌 band 유로 band,1
그녀들을 전국이 봤지 (here we go),1
me and my woes we ready (we ready),1
"""oh 네 리더가 lord of the dance? (let's go)""",1
rapping breaking flexing popping getting cash 할 기세로 가 fist fighting,3
"""SMF don't test me here""",3
몸 좀 움직여 난 like ill,2
we wanna move and talk about work and cash and girls and umm umm umm,1
"""SMF don't test me here""",3
몸 좀 움직여 난 like ill,2
we wanna move and talk about work and cash and girls and umm umm umm,1
애써 참았어 나 3 years,0
자랑 좀 하고파 gold on my wrist,1
we wanna move and talk about work and cash and girls and umm umm umm,1
고향에서 클럽에 클럽에서 큰 무대,1
길으면 기차 기차로 전국에 다 돌았어?,1
그럼 TV에 질투 받아 근데 다 내게 무의미해,3
나의 타이틀이 눈에 거슬린다면,3
사슬 풀린 채로 나 있는 링 위로 나오시길,5
with your clique and your dogs me and my woes we ready (we ready),1
"""이 파티판 너와 내겐 cage (let's go)""",3
rapping breaking flexing popping getting cash 할 기세로 가 fist fighting,3
"""SMF don't test me here""",3
몸좀 움직여 난 like ill,2
we wanna move and talk about work and cash and girls and umm umm umm,1
애써 참았어 나 3 years,0
자랑 좀 하고파 gold on my wrist,1
we wanna move and talk about work and cash and girs and umm umm umm,1
"""SMF don't test me here""",3
이게 바로 멋인 기라 아따 고마해라,1
거 틀려먹은 type 부단히 빈 수레를 굴려 요란하다,3
흠 그래그래 꼴사납지 참 눈썹을 좀 더 찌푸려,3
우린 뜨겁게 살아 허나 누구보다 더 Humble & Kindness,1
내 신념을 지켜 누구든지 고이 모셔 자세는 낮게 눈빛은 keep it Up up up up,0
이런 게 바로 멋인 기라,1
Welcome my class 다 새겨들어 다 우릴 봐 우리 춤을 봐 Wow,1
더리덤 더리덤 더리덤덤 더리덤 더리더리 더덤 더리덤 더리덤 더리덤덤,1
우릴 봐 우리 춤을 봐 Wow,1
이 드라마에 출처 주인공인 줄 알겠지 죽어도 몰라 끝이 보일 때 깨닫지 인정 못한 진실 현실은 다 알지 곧 끝났단 걸 무너질 때 네 분수를 알지,5
너 그럼 안 돼 I talk about you 그래서는 안 돼 그래서는 안 돼 진짜는 말이야 Real recognize real,3
겸손 겸손  우린 뜨겁게 살아 허나 누구보다 더 Humble & Kindness,1
내 신념을 지켜 누구든지 고이 모셔 자세는 낮게 눈빛은 keep it Up up up up,0
이것이 멋이여  Welcome my class 다 새겨들어 다 우릴 봐 우리 춤을 봐 Wow,1
더리덤 더리덤 더리덤덤 더리덤 더리더리 더덤 더리덤 더리덤 더리덤덤,1
우릴 봐 우리 춤을 봐 Wow,1
숙여라 익을수록 입은 놀리지 마라 익을수록 머리를 숙여라 익을수록 너네 잘 배워놔라 익을수록 숙여라 익을수록 불지 않아 라면 시간이 지날수록 늘어나는 과녁 태도는 정중해 자신과 신념을 위해 매 순간을 치고받아 춤 들어가유,0
우릴 봐 우리 춤을 봐 Wow,1
Welcome my class 다 새겨들어 다 우릴 봐 우리 춤을 봐 Wow,1
더리덤 더리덤 더리덤덤 더리덤 더리더리 더덤 더리덤 더리덤 더리덤덤,1
더리덤 더리덤 더리덤덤 더리덤 더리더리 더덤 더리덤 더리덤 더리덤덤,1
이런 게 바로 멋입니다,1
If you wanna see it dance to a beat like that,1
"""My mama saw it and 'oh my god dang'""",1
Uh oh I know you like it,1
Uh oh I just like it,1
싸가지 없는 무대의 못된 범인의 눈빛,3
글러 먹은 너의 감 모두 나를 위한 밥,0
독한 Vibe sugar high 맛 좀 봐라 모두 Die,3
Rum rum rum Rumble 다 Crumble,3
A k a giant dog 아차 하고 쓰다듬은 다쳐,3
이건 어쩜 범 I value my love,0
그만 두들겨 너 머리 빈 멍청이들과는 노는 물이 전혀 달라,0
If you wanna see it dance to a beat like that,1
"""My mama saw it and 'oh my god dang'""",1
If you wanna see it dance to a beat like that,1
"""My mama saw it and 'oh my god dang'""",1
나쁜 놈에겐 월월 덤벼봐라,3
"""Come come I'm a cool lady""",1
유일무이 캐릭 네가 벌벌 떠는 언니들 사이,3
Boss baby 넘치는 Jealousy,3
넘치는 Bullet 맘을 관통해 향기는 Like rose and beautiful red,1
화가 난 가시의 그대 Blood ye,3
아직 읽지 않은 연락들은 앞으로도 읽지 않을 거니,0
헛된 희망들은 저기 버려두길,0
If you wanna see it dance to a beat like that,1
"""My mama saw it and 'oh my god dang'""",1
If you wanna see it dance to a beat like that,1
"""My mama saw it and 'oh my god dang'""",1
헷갈려 (Billlie),3
또 고민 중,3
사라진 빌리,0
참견은 쉬운데 (참 쉬운데),3
선택은 어려워 (난 어려워),3
책임은 무겁고 (heavy for me),3
어깬 축 down (어떡할까),3
엄마 아빠는 왜 (oh no),3
호기심은 커져가 (four three two one),2
"""헷갈려 can't complain""",3
"""도대체 무슨 상황? hey don't play (hey don't play)""",3
찾아낸 빌리 나 같기도 해 (똑같애),1
틀렸다고? (그렇다면),3
튀어나가 (찾으러 가) come catch me now yeah,1
겁이 나서 도망쳤다 말하면 왜 이리 참을성 없냬 (no way),3
다 틀에 맞춘 듯 똑같은 표정 성장의 묘미인지 (why?),3
"""그게 다 맞다면 난 틀린 건가 뭐 내가 그려왔던 곳 꿈이 없다면 종일 잠자는 게 낫지 aren't you?""",5
이리저리로 흔들려 하루 종일 난 left and right,3
맘의 추는 나를 놀려 oh my 왜 GingaMingaYo,3
내가 맞고 넌 틀렸어 작은 실수도 X or O,3
맘의 자는 서롤 재 또 oh my 왜 GingaMingaYo,3
날 마주 보는 맘의 11 이 거울 속 빌리는 누군데?,4
고개 든 궁금증 정답은 하날까 알 수가 없어 왜 ra dada dum dada,0
마음속 drum 우당탕 탕 타당 울려 더 ra dada dum dada,1
"""못 참아 what's right? 옳은 건 없어 뭐라 해도 it's ok can't complain (complain)""",3
"""절대적 룰을 지켜 내 손을 놓지 말아""",1
"""결속은 나의 무기 광야로 걸어가""",0
"""알아 네 Home ground 위협에 맞서서""",3
"""상상도 못한 Black out 유혹은 깊고 진해 (Too hot too hot)""",2
"""맞잡은 손을 놓쳐 난 절대 포기 못해""",1
"""I\'m on the Next Level 광야로 걸어가""",0
"""결국 난 문을 열어 그 빛은 네겐 Fire (Too hot too hot)""",1
"""난 궁금해 미치겠어 이다음에 펼칠 Story Huh""",2
"""I\'m on the Next Level 저 너머의 문을 열어""",0
"""Next Level 널 결국엔 내가 부셔""",1
"""Next Level KOSMO에 닿을 때까지""",0
"""Next Level I\'m on the Next Level 더 강해져 자유롭게""",1
"""Next Level 난 광야의 내가 아냐""",0
"""Next Level 야수 같은 나를 느껴""",3
In the frozen dark of your winter,0
The coldest wind cruelly blows,5
Reaches up to kiss,1
Burying my broken heart in snow,5
Breaking out of here,2
"""Get up build a fire that'll overtake the ice""",2
Gonna wipe it out,1
Get up build a fire that is gonna dry,1
"""The tears I've cried""",5
And out of all the memories we shared,0
Grows a garden here instead,1
"""There wasn't any sun""",5
"""There wasn't any moon""",5
"""But my fire's shining through""",1
Reddest red all these flowers bloom,1
When my heart forgets,0
Your old distant tune,4
"""With my burning flame I'll ignite the sun""",1
Just like the spring has come,1
Flames come alive,1
HWAA 타올라 타올라,2
HWAA 꽃피우리라,1
HWAA 타올라 타올라,2
HWAA 꽃피우리라,1
내 너의 흔적 남지 않게 하리,0
못다 한 원망도 훨훨 타리,3
쓸쓸한 추위를 거둬 가길,4
남겨진 시들은 꽃길을 즈려 밟지,1
한을 풀리라 다시금 봄을 누리라,1
추억은 모조리 불이 나 거름이 돼,5
찬란한 꽃을 피우리라,1
"""I'm starting up my fire stoking it up high""",2
"""I'll win back springtime that I lost""",1
Reddest red all my flowers bloom,1
When my heart forgets,0
Your old wordless tune,4
"""And now with my flame I'll ignite the sun""",1
Just like the spring has won,1
Flames come alive,1
HWAA 타올라 타올라,2
HWAA 꽃피우리라,1
HWAA 타올라 타올라,2
HWAA 꽃피우리라,1
HWAA 타올라 타올라,2
HWAA 꽃피우리라,1
HWAA 타올라 타올라,2
HWAA 꽃피우리라,1
Higher and higher,2
The flame of my fire can grow and grow,1
Burning and burning,3
"""It's finally time to let go""",1
HWAA HWAA 타올라 타올라,2
HWAA 꽃피우리라,1
HWAA 타올라 타올라,2
HWAA 꽃피우리라,1
너 두고 보자,0
넌 다음에 보자,0
다음 머쉬베놈의 등장 시작해,2
반격의 서막 Uh,2
돌려라 연락 동창회 열어,1
너 빨리 동참해,1
어서 빨리 어 왔어?,1
앉아 딴따라한테 거 술 한잔 따라봐,1
어김없이 또 떨어져,5
그리고 그 후에 술 따르고 카드 계산,1
그러고 나서 오 분 뒤 황급히 자리를 뜨는 너의 여자,3
왜인지 차마 내 입으론 못해 말,0
당장 신어봐 고무신 Cinderella,0
여자 얘기 싫어하는 너 이 자식,3
헌팅 술집은 왜 가냐,3
돈 얘기 싫다며 달에 한 번 쎄진 이유를 아 알려 좀 주쇼,3
안된다고 했던 나의 친구들 어디 힙합 이래서,3
역시나 하지 너네 보란 듯이 간지를 나는 계속 뿜어내,1
너 몰래 너의 여자와 두 번 해 자,1
두 번에 우리 결혼까지 약속을 해,1
"""Let's go get'em""",1
너 두고 보자,0
넌 다음에 보자,0
다음 네가 가라 하와이 그럼 나는 잘 갔다 올게요,0
누나들과 Too Many Gwap,1
술값 안 할 거면 너 집에나 가,3
난 나훈아처럼 그냥 까고 날 5minutes,3
동안 보여줘야만 너넨 입 다물지,3
아가리 나가리 잘 가세요,0
손목 무겁다면서 시계는 왜 차 것도 두 개나,3
네 오빠 허세 부리다 손목 건초염이 걸려라,3
힙합이잖아 그래도 그리운 거는 집 밥이잖아,0
힙합이 문제인 거냐 너 원래 이런 놈 아니었잖아,3
뒤지겠어 신념 빌어 처먹다 굶어 뒤지겠어,3
관심 없어 서로 그만 좀 불러 대,3
이름 다 닳겠어 나는 박차고 나가리,3
상처 나도 씻어 바카디로 카디비로 바뀐 나의 이상형,5
너 두고 보자,0
넌 다음에 보자,0
"""하얗게 올라온 거품 왜 자꾸 나를 보며 웃는데""",2
"""꿈인 걸 느끼게 아쉬운 표정이 또 왜 이렇게 맴도니""",0
"""Really freaky 베베 꼬인 마음""",1
"""네가 가는 길에 Drop me off 가볍게 Take it off""",1
"""오늘 밤이 가기 전에 밀어내""",3
"""지친 맘을 던지고 비틀대는 몸짓으로 잠시 널 훔치더라도""",0
"""Baby I feel you 뿌옇게 번지는 퍼퓸 물 같은 나를 탁하게 해 왜""",1
"""Shew go on fade a way 번지는 Purple rain 또 왜 이렇게 슬프니""",5
"""Really freaky 베베 꼬인 마음""",1
"""네가 가는 길에 Drop me off 가볍게 Take it off""",1
"""오늘 밤이 가기 전에 밀어내""",3
"""지친 맘을 던지고 비틀대는 몸짓으로 잠시 널 훔치더라도""",0
"""I feel so fine 난 자유로워""",1
"""You feel so bad 나 뿐인 넌""",5
"""I feel so done 이 Story가 끝나""",5
"""Snapping snapping 지친 맘을 던지고 비틀대는 몸짓으로 잠시 널 훔치더라도""",0
처음 느껴본 낯선 떨림,2
Think about you 너를 향한 이 끌림,1
너에게 새하얀 진심을 담아 모두 전해볼래,1
누구보다 빛나게 지금 내 맘을,1
온통 너의 색깔로 네 마음을 그려줘,1
오직 너를 위해 난 피어나,1
우린 평행선 넘은 미래의 그 끝에서 닿지 못하고 있어,0
You & I ah ah 별빛을 따라 펼쳐지는 Flower Shine,1
반짝이는 빛 넌 선명한 Highlight,1
도무지 알 수 없는 나를 향한 너의 마음을 그대로 더 보여줘,1
Twinkle Star 처음 느껴본 낯선 떨림,2
Think about you 너를 향한 이 끌림,1
너에게 새하얀 진심을 담아 모두 전해볼래,1
누구보다 빛나게 지금 내 맘을,1
"""You're my Twinkle Star 너무 설레니까""",2
매일 그려왔던 새하얀 진심을 담아 모두 전해볼래,1
