diary,emotion
"기다림이라는 것은 절기마다 달라지는 해의 기다란 그림자처럼 변덕스럽기 짝이 없지만, 오늘과 같은 풍경을 맞딱드린 날에는 그럼에도 불구하고 내가 이 순간에 존재한다는 것이 얼마나 다행인지 몰라서 가슴을 천천히 쓸어내리게 된다.",4
이것이 우리 모두에게 해당되는 근본적인 문제이지만 우리는 일상 생활에 너무 바쁜 나머지 깊이 생각지도 않고 제대로 모르면서 살아가고 있다.,4
오늘 학교 준비물에 어릴적 사진 5장을 준비해야해서 엄마와 앨범 정리도 하고 사진구경도 했다. 누나와 나의 어릴 적 사진을 보니 그 때 생각이 떠올랐다. 하지만 너무 아기 때라 기억이 없는 사진도  있었다. 나의 어린 시절을 볼 수 있는 사진은추억같다.,4
"솔직히 이야기하자면 부산에 내려온 것은 마음 비우기의 일환이었다. 연초부터 시끌벅적한 나의 보잘 것 없는 일상에서의 도피였고, 우울감으로부터의 도피였다. 원인은남의 인생이었지만 내 삶에 그만큼 큰 일부였기에 감정소모가 심했다.",4
외롭다는 생각이 든 적이 한 두번 있지만 이내 아무렇지 않아졌다.,4
하루하루가 평화롭고 조용하게 살던 제게 작년 9월 시골 시부모님 산소에 벌초하러 가던중 예고치 않던 사고로 발목 부상을 입었습니다 일주일 간의 입원과 수술로 인하여 남편과 아이들이 저 때문에 고생을 많이 했죠 걷지 못하고 집에만 있으니 갑갑함은 이루 말할수 없었습니다,4
코로나 때문에 학교에 갈 수 있을지는 모르지만^^,4
이사람과 내가 그런 얘기를 할 만큼 가까운 사이인가?,4
남들은 이런 나를 비정상으로 보겠지만 여기서만큼은 나를 가장 우선시하고 싶다.,4
요리의 결과는 나쁘지 않았다. 맛있었다. 하지만 아버지 생각을 하면서 채소를 볶아서 그런 것일까. 오랜만에 시도한 요리에서는 씁쓸하고 서러운 눈물과 슬픔의 맛이 났다.,4
뜨거운 물을 적신 수건을 얼굴에 덮고 자면 다음날 일어나지 못한다는 글을 읽은 적이 있다.,4
내 상황을 이해해주는 사람 자체가 없다,4
아버지는 애초에 내게 없던 존재였지만 더더욱 사라져버린 화이트를 뒤덮여 떡진 존재가 되었다.,4
세상에 있는 길은 모두 몇 개 일까? 어릴 적 본 유머집에서 그런 물음을 본 적 있었다. 정답은 하나였다. 세상에 있는 길과 길들은 모두 이어져 있으니까 그 길들을 모두 잇다보면 결국 하나의 길이 만들어진다고 책은 설명했다. 그 때는 그럴듯 해보였지만 크면 클 수록 얼마나 속 편한 이야기인가 하는 생각이 들었다. 세상의 모든 길과 길이 하나로 이어져있다면 나는 왜 네게 이어지지 않은건지. 너는 두 평 남짓한 작은 공간에 스스로를 고립시키고 있는지.,4
우리는 크리스마스를 이주 앞두고 헤어졌다.,4
"꿈에서 느꼈던 그 소외감. 일본은 아니지만 이모네 집이랑 (외숙모는 제외한) 해외여행을 신비한, 미지의, 한번도 이전에 보지 못 했던 곳으로 여행을 갔다. 꿈의 마지막 단계에서 우리 가족은 (엄마, 나, 누나) 저녁 시간 때 쯤이었던 것 같다 .산책을 하기 위해 나와 걷던 도중 어느 다리를 지나, 배 구조의 레스토랑에 들어가서 밥을 먹기 위해 테이블로 들어가던 도중에 우리 가족을 제외한, 외갓집 사람들끼리 세 테이블 정도 연결하여 나란히 앉아 식사를 하고 있는 것을, 정면으로 바라 보았지만, 못 본 것처럼 아주 자연스럽게 (그 찰나의 순간적인 부러움과 뭔지 모를 부끄러움과 수치심이 몸 안에서 호르몬처럼 나왔기 때문일까) 우리가 앉을 테이블로 걸어가서 누나와 나는 나란히 앉고 저녁식사를 하고 있던 외갓집에 인사를 하러 간 어머니를 기다리고 있었다. 그 짧은 기다림의 순간에 웨이터가 와서 잔에 차를 따라주고 기다리던 짧은 순간에, 조그마한 구멍들이 규칙적으로 나 있는 창문과도 같은 구조 덕분에 우리에게 눈길조차 주지 않는 외갓집 분들이 눈에 들어왔고 자연스럽게 소외감은 극대화에 다달았다. 조명조차, 우리가 앉아 있던 테이블은 조도가 낮아서 더 침울해 보였고, 아무렇지 않다는 듯 태연스럽게, 아니면 나보고 이런건 아무렴 상관없다는 듯 옆에 가만히 앉아 있는 누나를 보며 나 또한 평정심을 찾으려 했던 것 같다. 만약 우리가 못 본채 하지 않았더라면, 외갓집 테이블로 가서 인사를 드리고 앉았더라면 어땠을까. 가서 나는 과연 어떤 표정을 짓고 말을 건네다 왔을까. 여러번 생각해서 비슷한 상황이 왔을 때 생각했던 방향으로 행동할 수 있을까.",4
아무것도 없다.,4
"남들이, 대다수가 그렇게 살고 있다고 해서 나에게 전혀 위로가 되지 않는다. 대다수가 그렇게 산다고 해서 나도 그렇게 살아야 하는가 ? 너무 답답하기만 하다.",4
마음이 허전하니까 몸도 아프다.,4
"재수생이다. 나이는 삼수생과 같다. 재수학원을 어제도 오늘도 안 갔다. 내일은 갈 거다. 학원에 있으면 시간이 빨리 간다. 하루가 참 짧다. 이제는 학원에서 말도 좀 하고, 옆자리 애들이랑 말도 좀 한다. 걔네들이랑 말을 섞으면서도 '내가 이래서 되나'하는 생각이 지배적이다. 겨울방학 동안의 폭풍도 이제는 좀 정리되어 간다. 마음 정리가 이렇게나 쉽다. 간사한 사람.",4
"시작은 미약하였을지 몰라도, 끝은 창대하였다고.",4
나는 오 늘 오전에 매우 심심했다.,4
저 속없는 것 엄마 생각은 안하나 서운하다가도 웃는 얼굴이 고와 따라서 웃는다.,4
친구를 만나면 잠시나마 하하 웃고 엉엉 울면서 감정을 자유로이 표현 해보지만 다시 집에 돌아와 혼자 방에 누우면 소외감이 어느새 내 등 뒤에 서 있는것 처럼 불안하고 답답하다. 추운날 굳이 산책길을 찾는 이유 또한 집에 들어앉아 있으면 소외감이 나를 집어 삼킬까봐 쫓기듯 도망쳐 나온것도 한 몫 한다.,4
부모님과 의논하면서 내가 너무 철없이 느껴져 울었지만 그래도 가고싶다.,4
시골에서 자랐던 내가 할 수 있었던 오직 걷는 것. 멈추지 않고 걷는 것 뿐이었다.,4
영국에서 보내던 날들이 돌아왔다. 차갑게 외롭고 쓸쓸하다. 우주에 나 혼자 떨어진 듯한 외로움이다. 잠이 오질않고 먹고싶지도 않다. 기쁨들이 말라간다.,4
그래도 조금씩 혼자 사는 법을 익혀가고 있지만... 생각보다 외로움이란 게 들쑥날쑥 어김없이 찾아온다.,4
10대 생각해보면 정말 길고 짧았다 정말 힘든적도 많았고 재밌기도 했고. 솔직하게 이게 내 기억의 대부분이니까 난 아직 세상이 얼마나 힘든지 몰라... 앞으로도 힘들고 짜증나고 우울한 일 정말 많겠지 이런걸 생각함 넘 우울해져 진짜 이제 현실이니까,4
"나중에 돌아보면 분명 찬란한 황금기일텐데, 그 하루하루는 왜 이렇게 허전할까. 돌이켜보면 런던에 살던 때도 근사했다. 만났던 사람들, 나를 키운 공간들, 경험들... 무엇이 이렇게 외로운 것이지",4
요즘은 코로나19 때문에 학교 개학을 2주가 더 미루어졌다. 예비 고1이여서 계속 고등학교에 대하여 기대도 많이 되었는데 계속 학교 개학이 미루어지니까 아무런 생각이 점점 없어지는 거 같다. 도서관도 사람들이 많이 다니니까 계속 안전을 위해 열고 있지않다. 도서관에 가서 고등학교 과제도 해야하고 그래도 도서관에 가야지 공부를 하는 데 도서관도 요즘 열지 않아서 집에만 맨날 있는데 생각보다 무척 심심하다. 주변 사람들이나 선생님들 말씀을 들어보면 정말 고등학교 공부는 중학교 공부도 더 많고 내신 따기도 어렵다고 하신다. 요즘 이런 얘기를 많이 들으니까 되게 많이 공부에 대해 생각하게 되는 데 굉장히 부담도 많이 되고 조금 앞으로 공부 할 양이나 내신을 따기 위한 경쟁도 너무 무섭다. 중학교는 내신을 잘 못쳐도 크게 상관이 없었고 좀 있더라도 부모님께 혼나는 게 다였다. 그래서 더 무서운 거 같다. 고등학교때 과연 내가 공부를 잘 할까라는 의문과 공부를 해도 성적이 내가 기대한 만큼 잘 나오지 않으지 않을까 같은 생각이 많이 든다. 꿈도 빨리 생겼으면 좋겠다. 다들 하는 말이 꿈이 있으면 그 꿈을 이루고 싶어서 열심히 노력을 한다는데 나는 꿈이 없다. 꿈이 없어도 열심히 할 수 있지만 아직 나는 그게 안 되는 거 같다. 아직은 꿈이라는 거는 없고 내가 대학교를 가서 졸업을 하면 바로 직장을 가질 수 있는 곳을 가고 싶다. 예시로 초등학교 선생님이나 간호사를 할 수 있는 대학교.  열심히 고등학교 생활 치열하게 해야겠다. 화이팅,4
그래서 두렵기도하고 재미있을것도 같았다 언니가 수련회는 엄청 재미있다고 말해서 더욱 긴장되고 어떤일이생길지모르니 부담감이 크고 엄청난 기대가있었다 부모님이 잘다녀오라고한다음 나는친구와 학교에가려고약국앞에서 만나자고하였다 원래는 우리가 만날때는책가방을매고만났지만오늘은캐리어를 들고만나니까 약간 기분이 이상했다 짐을 쌀때 혹시나만 캐리어에싸가는건 아닌지걱정되었지만 친구들도모두캐리어를가져간다하여 조금안심되었다 친구와학교에도착하자 기대된다는말들을하고 각자 반으로 갔다 우리반에들어왔는데친구들이나를불러너가보았는데장기자랑이야기와 기대된다는 말을하고있는데 선생님이 이제출발한다고 줄을스라고하셨다 친구들과 1층으로가서버스를탔다 버스타고 수련원에 거의 도착할때쯤묘지가보여 나는 수련원이 아니라 공동묘지에 가는줄알았다 하지만 조금더가니까 수련원이나와 다행이다 라는생각이들었다.,4
그런 점을 고치고 싶지만 내 주변에는 본받을 만한 사람이 쉬이 나타나지 않는 것 같다.,4
"길도잃고, 돈도잃어버리고, 사진첩에는 셀카만가득한 혼자여행.",4
그 때는 그냥 직접적으로 느끼는 것만 생각했으니 왜 그렇게 힘들고 따돌림 당했는지는 몰랐다.,4
알고있다. 나는 이제 그만 기다리고 싶다.,4
"엄마 아빠의 품을 떠나 기대반, 두려움 반으로 중학교에 들어와 선배님들과  마주보고서 부끄러워 얼굴도 들지 못했던 대면식을 하던 때가 엊그제 같은데 벌써 내가 의젖한 중학교 3학년이 되었다.",4
갈 곳이 없었다,4
내가 지금 누군가를 만난다면 나는 그 사람에게 마음이 없을 것이고 제일 중요한건 미래의 나에게 미안해질 것이기 때문이다.,4
아버지는 애초에 내게 없던 존재였지만 더더욱 사라져버린 화이트를 뒤덮여 떡진 존재가 되었다.,4
새로운 나라로 간다며 한껏 달뜬 얼굴로 짐을 챙기는 딸아이의 얼굴을 바라보며,4
그래야지 마음마저 눈물로 지새운다면 지금에 이 상황이,4
참 외로운 새벽이다.,4
또래 친구들보다 일찍 대학생이 되었고 사회생활을 시작한 바람에 일찍 철이 든건지 애늙은이가 된건지 또래 친구들과는 잘 맞지 않아서 내 주변에 남은 친구가 몇 없다.,4
어릴 땐 생각 없이 먹었지만 요새는 남이 나의 식사를 해주는 것에 대해 진한 감동을 느끼게 됐다. 사람은 먼 옛날 부터 오직 먹고 살기 위해 살아왔다. 그 후예인 우리가 남에게 시간과 정성과 인력을 할애해 요리를 해주고 같이 먹는다. 이 행위는 단순한 생활일과로 넘기기엔 다정한 일이라고 가족이 끓여준 카레를 떠먹으며 생각했다.,4
한없이 아래로 가라앉는 느낌이 들 때,4
"버스를 타기 위해서는 학교 뒤쪽, 달동네로 올라가야 했다. 꽤 높은 곳까지 올라가서야 버스정류장이 있었고 이 정류장을 이용하는 학생들은 무척 적었기 때문에 나는 대부분 버스를 혼자 기다렸다. 뒤를 돌면 내 발 밑에 달동네, 학교, 시장, 그리고 저 멀리 바다가 보였다. 비록 친구들과 웃으면서 하교할 수는 없어도 그런 가치가 있는 정류장이었다.",4
"너와 함께 찍은 마지막 사진을 지워버렸다가 복구했어. 그것마저 없으면 우리가 함께 보낸 그 긴 시간을 증명할 방법이 완전히 사라질 것 같았거든. 반지 같은 건 나눠 낀 사람이 누구인지를 알려주진 않잖아. 마음이 어지러워. 너를 생각하는 마음은 굳어져 있다가도 얼음이 녹듯 다시 떠오르곤 해. 가끔은 이렇게 울컥 토해내야할 만큼. 오늘 너희 집 앞을 지나가서일까. 불이 꺼진 게, 네 차가 없는 게 신경이 쓰인걸까. 내 마음도 달 같을까. 공기도 물도 없어서 그래서 흔적이 지워지지 않는 건지.",4
